# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    de2000<40 and logd25 > 1 and logd25 < 1.436692597664054 and modz > 31.727013715119934 and modz < 35.513949442581136
# Display the fields:              objname, al2000, de2000
# Description of each column
# objname: ------------- <NA>
#  al2000: ------------- <NA>
#  de2000: ------------- <NA>
#------- ------- -------
objname  al2000  de2000
#------- ------- -------
ESO294-002	0.3016541	-37.7093517
ESO028-012	0.305535	-73.1525548
ESO002-008	0.3070685	-83.1106916
NGC0073	0.3108266	-15.3223635
ESO539-007	0.3134747	-19.0077766
PGC001221	0.3139178	-10.3617026
IC0006	0.3152923	-3.2760796
PGC001223	0.3140831	-8.4586592
NGC0065	0.3163111	-22.8803056
PGC001261	0.3239028	-4.0838194
NGC0075	0.3239474	6.4490567
ESO194-004	0.3276816	-51.266613
ESO350-009	0.3298691	-34.4720016
PGC001288	0.3333484	-6.3336973
NGC0078A	0.340499	0.8263684
PGC001326	0.3449777	-4.4330922
ESO150-002	0.3444942	-56.4141822
ESO473-016	0.3450111	-23.2828333
ESO294-004	0.3556884	-40.4661895
NGC0089	0.356767	-48.6654344
ESO150-003	0.3576806	-54.2674167
NGC0092	0.3588139	-48.6248921
ESO194-013	0.3772426	-48.5811256
PGC001451	0.3760696	-8.4864093
NGC0098	0.3804236	-45.269
PGC001469	0.3824876	-15.991141
PGC001470	0.3813735	-14.5343421
UGC00223	0.3876709	20.2658993
NGC0101	0.3985066	-32.536217
ESO242-007	0.4060838	-45.5074441
ESO194-015	0.4078625	-50.6849861
PGC001547	0.4120667	-6.0228611
PGC001575	0.42489	-14.553
PGC001609	0.4299299	-2.2848656
PGC001634	0.4381771	-4.4923263
PGC001616	0.4312478	-9.6618436
PGC001646	0.4455566	-3.596636
NGC0119	0.4493361	-56.9780278
NGC0113	0.448508	-2.5008677
ESO294-016	0.4525449	-40.9843493
NGC0116	0.4514529	-7.6682251
PGC001677	0.4540647	-7.7869636
PGC001683	0.4555611	-4.8913056
NGC0124	0.4645444	-1.8101528
PGC001725	0.4718225	-13.5349327
PGC001751	0.4743978	-7.3904807
IC0018	0.4763864	-11.586676
ESO112-005	0.4784302	-59.943516
